id,date,customer_id,store_id
95,2019-12-05 00:25:26.296833,95,43
96,2020-11-04 00:25:26.296833,96,4
97,2023-07-26 00:25:26.296833,97,38
98,2023-09-07 00:25:26.296833,98,46
99,2023-10-02 00:25:26.296833,99,24
100,2021-12-30 00:25:26.296833,100,41
101,2024-08-02 00:25:26.296833,101,10
102,2021-11-05 00:25:26.296833,102,4
103,2024-08-27 00:25:26.296833,103,10
104,2019-11-18 00:25:26.296833,104,24
105,2022-03-07 00:25:26.296833,105,40
106,2022-09-04 00:25:26.296833,106,3
107,2020-10-02 00:25:26.296833,107,32
108,2021-11-27 00:25:26.296833,108,33
109,2021-10-05 00:25:26.296833,109,18
110,2021-05-31 00:25:26.296833,110,47
111,2023-09-26 00:25:26.296833,111,44
112,2020-06-03 00:25:26.296833,112,12
113,2023-08-12 00:25:26.296833,113,41
114,2021-03-15 00:25:26.296833,114,13
115,2023-05-16 00:25:26.296833,115,37
116,2023-09-10 00:25:26.296833,116,8
117,2024-03-25 00:25:26.296833,117,8
118,2022-10-27 00:25:26.296833,118,48
119,2020-05-09 00:25:26.296833,119,34
120,2024-03-23 00:25:26.296833,120,11
121,2022-08-29 00:25:26.296833,121,39
122,2023-03-26 00:25:26.296833,122,26
123,2020-06-14 00:25:26.296833,123,11
124,2020-06-27 00:25:26.296833,124,43
125,2021-08-04 00:25:26.296833,125,11
126,2021-12-29 00:25:26.296833,126,42
127,2024-06-11 00:25:26.296833,127,16
128,2020-11-02 00:25:26.296833,128,12
129,2023-01-11 00:25:26.296833,129,41
130,2024-07-05 00:25:26.296833,130,42
131,2019-11-07 00:25:26.296833,131,4
132,2021-06-10 00:25:26.296833,132,46
133,2022-06-03 00:25:26.296833,133,11
134,2024-02-05 00:25:26.296833,134,4
135,2024-04-28 00:25:26.296833,135,29
136,2022-06-10 00:25:26.296833,136,32
137,2022-10-28 00:25:26.296833,137,42
138,2023-04-27 00:25:26.296833,138,5
139,2023-12-10 00:25:26.296833,139,32
140,2020-11-22 00:25:26.296833,140,42
141,2020-09-27 00:25:26.296833,141,34
142,2020-03-07 00:25:26.296833,142,40
143,2019-12-25 00:25:26.296833,143,36
144,2020-01-16 00:25:26.296833,144,49
145,2019-12-20 00:25:26.296833,145,9
146,2022-11-27 00:25:26.296833,146,3
147,2023-05-22 00:25:26.296833,147,21
148,2021-11-06 00:25:26.296833,148,36
149,2024-08-20 00:25:26.296833,149,21
150,2022-10-10 00:25:26.296833,150,38
151,2021-05-24 00:25:26.296833,151,34
152,2021-07-10 00:25:26.296833,152,8
153,2023-02-12 00:25:26.296833,153,50
154,2021-06-13 00:25:26.296833,154,14
155,2020-01-14 00:25:26.296833,155,50
156,2020-12-10 00:25:26.296833,156,9
157,2020-07-10 00:25:26.296833,157,20
158,2024-03-12 00:25:26.296833,158,50
159,2020-10-01 00:25:26.296833,159,22
160,2023-04-02 00:25:26.296833,160,46
161,2023-07-26 00:25:26.296833,161,19
162,2021-02-07 00:25:26.296833,162,42
163,2020-07-12 00:25:26.296833,163,45
164,2020-12-27 00:25:26.296833,164,29
165,2020-05-27 00:25:26.296833,165,34
166,2024-07-20 00:25:26.296833,166,20
167,2022-10-04 00:25:26.296833,167,7
168,2021-04-22 00:25:26.296833,168,9
169,2020-10-28 00:25:26.296833,169,43
170,2023-02-06 00:25:26.296833,170,1
171,2021-09-21 00:25:26.296833,171,14
172,2023-06-27 00:25:26.296833,172,49
173,2024-03-31 00:25:26.296833,173,46
174,2022-10-06 00:25:26.296833,174,14
175,2024-05-23 00:25:26.296833,175,17
176,2024-06-28 00:25:26.296833,176,46
177,2021-04-05 00:25:26.296833,177,32
178,2020-03-13 00:25:26.296833,178,47
179,2020-07-13 00:25:26.296833,179,25
180,2021-06-19 00:25:26.296833,180,50
181,2022-06-24 00:25:26.296833,181,7
182,2024-01-15 00:25:26.296833,182,17
183,2023-01-06 00:25:26.296833,183,46
184,2021-05-14 00:25:26.296833,184,19
185,2024-01-29 00:25:26.296833,185,1
186,2021-11-26 00:25:26.296833,186,39
187,2024-01-13 00:25:26.296833,187,15
188,2024-07-16 00:25:26.296833,188,4
189,2024-07-02 00:25:26.296833,189,6
190,2020-06-01 00:25:26.296833,190,46
191,2021-11-23 00:25:26.296833,191,24
192,2020-07-14 00:25:26.296833,192,21
193,2019-10-11 00:25:26.296833,193,26
194,2021-09-05 00:25:26.296833,194,46
195,2022-02-11 00:25:26.296833,195,3
196,2023-07-17 00:25:26.296833,196,34
197,2021-06-12 00:25:26.296833,197,21
198,2023-07-10 00:25:26.296833,198,39
199,2024-09-10 00:25:26.296833,199,19
200,2020-09-08 00:25:26.296833,200,5
201,2022-01-08 00:25:26.296833,201,13
202,2023-12-16 00:25:26.296833,202,1
203,2022-12-21 00:25:26.296833,203,23
204,2020-11-11 00:25:26.296833,204,35
205,2023-11-27 00:25:26.296833,205,30
206,2020-12-27 00:25:26.296833,206,41
207,2019-11-01 00:25:26.296833,207,30
208,2021-02-09 00:25:26.296833,208,1
209,2020-05-23 00:25:26.296833,209,46
210,2024-08-24 00:25:26.296833,210,43
211,2022-01-22 00:25:26.296833,211,43
212,2020-07-22 00:25:26.296833,212,18
213,2022-01-09 00:25:26.296833,213,32
214,2023-03-31 00:25:26.296833,214,10
215,2021-07-18 00:25:26.296833,215,36
216,2022-07-27 00:25:26.296833,216,3
217,2024-05-19 00:25:26.296833,217,43
218,2023-04-21 00:25:26.296833,218,43
219,2022-08-21 00:25:26.296833,219,44
220,2021-02-26 00:25:26.296833,220,16
221,2024-06-21 00:25:26.296833,221,14
222,2024-01-21 00:25:26.296833,222,40
223,2021-09-27 00:25:26.296833,223,19
224,2020-08-17 00:25:26.296833,224,5
225,2020-03-02 00:25:26.296833,225,50
226,2022-02-06 00:25:26.296833,226,24
227,2023-03-14 00:25:26.296833,227,49
228,2023-07-19 00:25:26.296833,228,25
229,2019-09-30 00:25:26.296833,229,18
230,2020-01-23 00:25:26.296833,230,24
231,2024-07-15 00:25:26.296833,231,40
232,2024-05-31 00:25:26.296833,232,44
233,2020-03-03 00:25:26.296833,233,23
234,2023-06-14 00:25:26.296833,234,5
235,2023-01-08 00:25:26.296833,235,14
236,2024-01-29 00:25:26.296833,236,49
237,2024-07-28 00:25:26.296833,237,20
238,2020-09-30 00:25:26.296833,238,19
239,2023-11-14 00:25:26.296833,239,41
240,2021-04-17 00:25:26.296833,240,41
241,2021-11-17 00:25:26.296833,241,46
242,2023-10-06 00:25:26.296833,242,37
243,2022-07-03 00:25:26.296833,243,5
244,2023-04-01 00:25:26.296833,244,19
245,2023-02-03 00:25:26.296833,245,42
246,2022-05-11 00:25:26.296833,246,45
247,2024-08-26 00:25:26.296833,247,21
248,2024-01-18 00:25:26.296833,248,17
249,2022-08-05 00:25:26.296833,249,32
250,2021-12-24 00:25:26.296833,250,23
251,2022-09-05 00:25:26.296833,251,4
252,2019-10-27 00:25:26.296833,252,22
253,2023-09-22 00:25:26.296833,253,49
254,2022-05-01 00:25:26.296833,254,6
255,2020-05-19 00:25:26.296833,255,9
256,2020-06-10 00:25:26.296833,256,21
257,2023-02-13 00:25:26.296833,257,41
258,2023-03-26 00:25:26.296833,258,3
259,2023-04-17 00:25:26.296833,259,37
260,2024-05-23 00:25:26.296833,260,2
261,2020-10-02 00:25:26.296833,261,15
262,2023-08-22 00:25:26.296833,262,24
263,2024-07-04 00:25:26.296833,263,37
264,2021-08-14 00:25:26.296833,264,18
265,2021-12-26 00:25:26.296833,265,7
266,2020-07-14 00:25:26.296833,266,41
267,2020-11-16 00:25:26.296833,267,40
268,2022-01-13 00:25:26.296833,268,30
269,2023-02-26 00:25:26.296833,269,25
270,2020-03-14 00:25:26.296833,270,49
271,2020-04-06 00:25:26.296833,271,7
272,2019-11-05 00:25:26.296833,272,23
273,2024-04-22 00:25:26.296833,273,33
274,2019-10-13 00:25:26.296833,274,30
275,2020-12-28 00:25:26.296833,275,3
276,2021-09-05 00:25:26.296833,276,34
277,2024-06-18 00:25:26.296833,277,48
278,2022-01-12 00:25:26.296833,278,30
279,2020-09-10 00:25:26.296833,279,5
280,2022-08-04 00:25:26.296833,280,9
281,2020-11-05 00:25:26.296833,281,31
282,2020-05-19 00:25:26.296833,282,47
283,2021-04-12 00:25:26.296833,283,5
284,2023-07-31 00:25:26.296833,284,3
285,2023-09-05 00:25:26.296833,285,40
286,2021-01-11 00:25:26.296833,286,42
287,2020-02-09 00:25:26.296833,287,14
288,2020-06-30 00:25:26.296833,288,28
289,2020-06-08 00:25:26.296833,289,29
290,2022-06-06 00:25:26.296833,290,13
291,2024-05-15 00:25:26.296833,291,4
292,2020-09-01 00:25:26.296833,292,19
293,2022-10-23 00:25:26.296833,293,31
294,2023-04-05 00:25:26.296833,294,36
295,2020-11-17 00:25:26.296833,295,43
296,2022-11-16 00:25:26.296833,296,2
297,2022-06-23 00:25:26.296833,297,35
298,2022-10-17 00:25:26.296833,298,34
299,2023-10-19 00:25:26.296833,299,41
300,2024-04-05 00:25:26.296833,300,41
301,2020-02-16 00:25:26.296833,301,19
302,2021-08-21 00:25:26.296833,302,37
303,2020-06-18 00:25:26.296833,303,41
304,2024-08-09 00:25:26.296833,304,21
305,2024-09-10 00:25:26.296833,305,29
306,2022-01-31 00:25:26.296833,306,2
307,2021-08-08 00:25:26.296833,307,26
308,2021-05-19 00:25:26.296833,308,25
309,2023-07-05 00:25:26.296833,309,12
310,2020-01-25 00:25:26.296833,310,45
311,2023-01-20 00:25:26.296833,311,14
312,2021-12-20 00:25:26.296833,312,18
313,2021-12-20 00:25:26.296833,313,48
314,2019-12-12 00:25:26.296833,314,34
315,2022-02-18 00:25:26.296833,315,11
316,2023-06-07 00:25:26.296833,316,21
317,2020-03-11 00:25:26.296833,317,44
318,2019-10-31 00:25:26.296833,318,8
319,2021-12-07 00:25:26.296833,319,11
320,2021-10-01 00:25:26.296833,320,5
321,2024-02-12 00:25:26.296833,321,23
322,2023-03-17 00:25:26.296833,322,8
323,2019-10-10 00:25:26.296833,323,33
324,2023-01-12 00:25:26.296833,324,45
325,2022-05-18 00:25:26.296833,325,49
326,2024-06-16 00:25:26.296833,326,21
327,2023-07-09 00:25:26.296833,327,47
328,2024-03-26 00:25:26.296833,328,34
329,2022-02-27 00:25:26.296833,329,23
330,2023-11-14 00:25:26.296833,330,45
331,2022-05-13 00:25:26.296833,331,11
332,2020-04-21 00:25:26.296833,332,20
333,2024-04-19 00:25:26.296833,333,42
334,2023-10-31 00:25:26.296833,334,46
335,2020-05-28 00:25:26.296833,335,35
336,2024-09-08 00:25:26.296833,336,42
337,2024-08-22 00:25:26.296833,337,10
338,2023-02-01 00:25:26.296833,338,31
339,2020-12-06 00:25:26.296833,339,1
340,2021-08-25 00:25:26.296833,340,45
341,2021-06-05 00:25:26.296833,341,13
342,2019-11-14 00:25:26.296833,342,42
343,2022-04-24 00:25:26.296833,343,10
344,2021-12-29 00:25:26.296833,344,19
345,2024-02-17 00:25:26.296833,345,14
346,2020-04-29 00:25:26.296833,346,21
347,2019-12-19 00:25:26.296833,347,25
348,2021-03-30 00:25:26.296833,348,30
349,2021-02-26 00:25:26.296833,349,32
350,2019-12-22 00:25:26.296833,350,29
351,2020-02-20 00:25:26.296833,351,44
352,2021-02-09 00:25:26.296833,352,9
353,2020-11-07 00:25:26.296833,353,5
354,2022-01-13 00:25:26.296833,354,23
355,2023-02-17 00:25:26.296833,355,11
356,2021-10-16 00:25:26.296833,356,22
357,2021-01-09 00:25:26.296833,357,40
358,2020-09-04 00:25:26.296833,358,37
359,2021-12-30 00:25:26.296833,359,23
360,2021-01-27 00:25:26.296833,360,42
361,2023-09-06 00:25:26.296833,361,22
362,2022-02-22 00:25:26.296833,362,21
363,2022-09-15 00:25:26.296833,363,11
364,2023-05-10 00:25:26.296833,364,39
365,2024-09-23 00:25:26.296833,365,17
366,2024-08-24 00:25:26.296833,366,5
367,2021-04-30 00:25:26.296833,367,24
368,2022-08-27 00:25:26.296833,368,37
369,2024-05-20 00:25:26.296833,369,22
370,2024-07-02 00:25:26.296833,370,43
371,2021-01-07 00:25:26.296833,371,36
372,2022-12-02 00:25:26.296833,372,22
373,2021-07-01 00:25:26.296833,373,44
374,2020-01-18 00:25:26.296833,374,26
375,2021-04-04 00:25:26.296833,375,47
376,2022-01-30 00:25:26.296833,376,44
377,2021-06-28 00:25:26.296833,377,26
378,2021-04-28 00:25:26.296833,378,1
379,2021-08-11 00:25:26.296833,379,32
380,2021-02-22 00:25:26.296833,380,18
381,2021-05-16 00:25:26.296833,381,31
382,2021-07-08 00:25:26.296833,382,19
383,2020-07-11 00:25:26.296833,383,28
384,2020-01-03 00:25:26.296833,384,20
385,2023-06-17 00:25:26.296833,385,28
386,2022-11-13 00:25:26.296833,386,1
387,2022-02-11 00:25:26.296833,387,47
388,2020-07-14 00:25:26.296833,388,11
389,2021-05-25 00:25:26.296833,389,37
390,2021-10-08 00:25:26.296833,390,3
391,2023-12-23 00:25:26.296833,391,34
392,2020-09-16 00:25:26.296833,392,29
393,2021-11-15 00:25:26.296833,393,11
394,2021-08-25 00:25:26.296833,394,33
395,2024-01-27 00:25:26.296833,395,39
396,2022-03-12 00:25:26.296833,396,13
397,2024-09-17 00:25:26.296833,397,21
398,2021-07-01 00:25:26.296833,398,41
399,2022-03-19 00:25:26.296833,399,34
400,2023-05-21 00:25:26.296833,400,37
401,2020-03-05 00:25:26.296833,401,6
402,2021-04-13 00:25:26.296833,402,28
403,2022-07-27 00:25:26.296833,403,31
404,2020-06-26 00:25:26.296833,404,2
405,2023-09-22 00:25:26.296833,405,24
406,2020-04-23 00:25:26.296833,406,14
407,2024-01-08 00:25:26.296833,407,8
408,2020-07-08 00:25:26.296833,408,9
409,2021-04-03 00:25:26.296833,409,33
410,2021-09-18 00:25:26.296833,410,2
411,2024-01-23 00:25:26.296833,411,34
412,2023-01-13 00:25:26.296833,412,33
413,2022-04-16 00:25:26.296833,413,50
414,2020-08-15 00:25:26.296833,414,46
415,2022-05-31 00:25:26.296833,415,24
416,2023-02-11 00:25:26.296833,416,16
417,2022-07-03 00:25:26.296833,417,32
418,2022-12-12 00:25:26.296833,418,44
419,2023-01-12 00:25:26.296833,419,30
420,2022-03-08 00:25:26.296833,420,28
421,2023-04-16 00:25:26.296833,421,32
422,2020-08-26 00:25:26.296833,422,45
423,2023-07-20 00:25:26.296833,423,10
424,2020-11-09 00:25:26.296833,424,4
425,2023-09-06 00:25:26.296833,425,10
426,2023-11-19 00:25:26.296833,426,39
427,2021-11-28 00:25:26.296833,427,31
428,2021-08-14 00:25:26.296833,428,48
429,2024-04-30 00:25:26.296833,429,46
430,2020-07-04 00:25:26.296833,430,9
431,2020-05-14 00:25:26.296833,431,3
432,2024-04-07 00:25:26.296833,432,21
433,2021-08-21 00:25:26.296833,433,34
434,2020-10-09 00:25:26.296833,434,40
435,2022-01-12 00:25:26.296833,435,21
436,2021-10-15 00:25:26.296833,436,36
437,2022-10-16 00:25:26.296833,437,10
438,2024-02-08 00:25:26.296833,438,8
439,2020-01-02 00:25:26.296833,439,34
440,2020-08-30 00:25:26.296833,440,27
441,2024-03-29 00:25:26.296833,441,31
442,2020-01-22 00:25:26.296833,442,47
443,2024-09-09 00:25:26.296833,443,28
444,2023-09-11 00:25:26.296833,444,39
445,2021-04-14 00:25:26.296833,445,42
446,2022-01-14 00:25:26.296833,446,15
447,2021-02-16 00:25:26.296833,447,21
448,2022-10-31 00:25:26.296833,448,50
449,2023-09-21 00:25:26.296833,449,35
450,2023-09-27 00:25:26.296833,450,16
451,2022-06-18 00:25:26.296833,451,3
452,2024-02-22 00:25:26.296833,452,44
453,2020-10-28 00:25:26.296833,453,24
454,2020-05-05 00:25:26.296833,454,14
455,2024-08-01 00:25:26.296833,455,21
456,2024-01-17 00:25:26.296833,456,18
457,2024-09-26 00:25:26.296833,457,50
458,2020-02-22 00:25:26.296833,458,21
459,2021-02-15 00:25:26.296833,459,22
460,2023-07-08 00:25:26.296833,460,3
461,2023-03-20 00:25:26.296833,461,16
462,2022-01-26 00:25:26.296833,462,48
463,2023-06-29 00:25:26.296833,463,10
464,2020-07-08 00:25:26.296833,464,3
465,2020-12-01 00:25:26.296833,465,45
466,2024-05-09 00:25:26.296833,466,28
467,2023-09-19 00:25:26.296833,467,15
468,2022-05-17 00:25:26.296833,468,47
469,2020-12-14 00:25:26.296833,469,30
470,2021-02-27 00:25:26.296833,470,44
471,2023-08-07 00:25:26.296833,471,46
472,2023-08-29 00:25:26.296833,472,49
473,2020-12-05 00:25:26.296833,473,5
474,2020-09-10 00:25:26.296833,474,26
475,2022-12-11 00:25:26.296833,475,12
476,2024-05-31 00:25:26.296833,476,37
477,2022-09-18 00:25:26.296833,477,33
478,2024-08-24 00:25:26.296833,478,48
479,2020-03-06 00:25:26.296833,479,4
480,2023-09-28 00:25:26.296833,480,26
481,2020-12-11 00:25:26.296833,481,47
482,2023-11-26 00:25:26.296833,482,23
483,2024-08-03 00:25:26.296833,483,5
484,2024-02-23 00:25:26.296833,484,38
485,2021-12-18 00:25:26.296833,485,13
486,2021-02-11 00:25:26.296833,486,6
487,2021-04-06 00:25:26.296833,487,46
488,2023-07-15 00:25:26.296833,488,7
489,2023-03-07 00:25:26.296833,489,23
490,2024-07-04 00:25:26.296833,490,14
491,2023-10-31 00:25:26.296833,491,40
492,2024-03-01 00:25:26.296833,492,33
493,2021-10-06 00:25:26.296833,493,15
494,2022-10-15 00:25:26.296833,494,3
495,2020-06-01 00:25:26.296833,495,23
496,2022-09-03 00:25:26.296833,496,42
497,2022-01-25 00:25:26.296833,497,3
498,2023-11-03 00:25:26.296833,498,35
499,2023-05-20 00:25:26.296833,499,18
500,2019-10-16 00:25:26.296833,500,2
501,2022-04-07 00:25:26.296833,501,36
502,2023-08-28 00:25:26.296833,502,50
503,2021-03-09 00:25:26.296833,503,10
504,2023-04-25 00:25:26.296833,504,50
505,2022-11-03 00:25:26.296833,505,46
506,2021-09-23 00:25:26.296833,506,23
507,2021-08-11 00:25:26.296833,507,13
508,2024-01-07 00:25:26.296833,508,1
509,2024-04-05 00:25:26.296833,509,11
510,2020-08-07 00:25:26.296833,510,24
511,2021-03-23 00:25:26.296833,511,22
512,2022-09-02 00:25:26.296833,512,27
513,2023-04-18 00:25:26.296833,513,23
514,2023-09-21 00:25:26.296833,514,20
515,2022-01-02 00:25:26.296833,515,45
516,2020-09-14 00:25:26.296833,516,3
517,2023-07-19 00:25:26.296833,517,14
518,2021-10-16 00:25:26.296833,518,45
519,2020-02-29 00:25:26.296833,519,29
520,2019-11-09 00:25:26.296833,520,19
521,2024-08-26 00:25:26.296833,521,47
522,2019-12-27 00:25:26.296833,522,23
523,2020-09-02 00:25:26.296833,523,23
524,2022-10-11 00:25:26.296833,524,42
525,2022-12-12 00:25:26.296833,525,7
526,2021-10-10 00:25:26.296833,526,45
527,2021-04-29 00:25:26.296833,527,13
528,2024-02-04 00:25:26.296833,528,9
529,2021-11-13 00:25:26.296833,529,26
530,2022-12-02 00:25:26.296833,530,29
531,2021-02-13 00:25:26.296833,531,41
532,2020-12-16 00:25:26.296833,532,12
533,2020-02-19 00:25:26.296833,533,16
534,2024-01-29 00:25:26.296833,534,29
535,2023-01-13 00:25:26.296833,535,48
536,2020-05-10 00:25:26.296833,536,31
537,2022-01-12 00:25:26.296833,537,43
538,2021-03-24 00:25:26.296833,538,16
539,2021-01-08 00:25:26.296833,539,16
540,2024-06-16 00:25:26.296833,540,43
541,2022-08-21 00:25:26.296833,541,16
542,2020-11-20 00:25:26.296833,542,26
543,2020-02-03 00:25:26.296833,543,6
544,2024-01-14 00:25:26.296833,544,22
545,2021-07-31 00:25:26.296833,545,46
546,2023-03-19 00:25:26.296833,546,38
547,2023-11-07 00:25:26.296833,547,20
548,2024-07-20 00:25:26.296833,548,7
549,2021-04-30 00:25:26.296833,549,38
550,2024-01-23 00:25:26.296833,550,11
551,2023-04-26 00:25:26.296833,551,10
552,2024-04-19 00:25:26.296833,552,33
553,2023-10-06 00:25:26.296833,553,5
554,2024-09-16 00:25:26.296833,554,14
555,2020-10-26 00:25:26.296833,555,45
556,2023-04-16 00:25:26.296833,556,7
557,2020-06-12 00:25:26.296833,557,34
558,2022-09-16 00:25:26.296833,558,12
559,2019-12-02 00:25:26.296833,559,17
560,2020-07-10 00:25:26.296833,560,19
561,2022-03-14 00:25:26.296833,561,42
562,2020-09-15 00:25:26.296833,562,15
563,2023-05-08 00:25:26.296833,563,30
564,2024-01-05 00:25:26.296833,564,6
565,2020-01-04 00:25:26.296833,565,35
566,2023-12-28 00:25:26.296833,566,4
567,2023-03-16 00:25:26.296833,567,32
568,2024-02-26 00:25:26.296833,568,16
569,2021-10-02 00:25:26.296833,569,13
570,2022-12-01 00:25:26.296833,570,8
571,2021-12-30 00:25:26.296833,571,40
572,2022-11-13 00:25:26.296833,572,49
573,2023-09-09 00:25:26.296833,573,12
574,2020-12-07 00:25:26.296833,574,20
575,2020-05-09 00:25:26.296833,575,15
576,2023-01-27 00:25:26.296833,576,20
577,2021-03-11 00:25:26.296833,577,3
578,2023-12-11 00:25:26.296833,578,7
579,2021-02-17 00:25:26.296833,579,27
580,2019-10-27 00:25:26.296833,580,3
581,2023-08-29 00:25:26.296833,581,5
582,2023-09-16 00:25:26.296833,582,7
583,2023-01-02 00:25:26.296833,583,33
584,2019-12-17 00:25:26.296833,584,39
585,2024-04-22 00:25:26.296833,585,3
586,2022-10-12 00:25:26.296833,586,9
587,2022-10-04 00:25:26.296833,587,38
588,2024-05-15 00:25:26.296833,588,1
589,2024-01-23 00:25:26.296833,589,17
590,2021-10-04 00:25:26.296833,590,33
591,2023-03-28 00:25:26.296833,591,30
592,2022-06-06 00:25:26.296833,592,36
593,2020-05-12 00:25:26.296833,593,41
594,2021-02-08 00:25:26.296833,594,36
595,2020-08-26 00:25:26.296833,595,50
596,2020-05-30 00:25:26.296833,596,26
597,2023-07-16 00:25:26.296833,597,50
598,2020-05-03 00:25:26.296833,598,44
599,2020-03-21 00:25:26.296833,599,43
600,2021-08-11 00:25:26.296833,600,7
601,2023-12-13 00:25:26.296833,601,6
602,2022-02-11 00:25:26.296833,602,14
603,2023-12-31 00:25:26.296833,603,32
604,2023-08-07 00:25:26.296833,604,27
605,2023-11-25 00:25:26.296833,605,4
606,2021-01-18 00:25:26.296833,606,45
607,2023-10-02 00:25:26.296833,607,19
608,2019-12-13 00:25:26.296833,608,40
609,2021-07-07 00:25:26.296833,609,2
610,2023-07-07 00:25:26.296833,610,14
611,2020-06-05 00:25:26.296833,611,40
612,2021-03-26 00:25:26.296833,612,25
613,2023-04-05 00:25:26.296833,613,21
614,2022-08-17 00:25:26.296833,614,21
615,2022-02-23 00:25:26.296833,615,46
616,2023-12-14 00:25:26.296833,616,17
617,2022-08-29 00:25:26.296833,617,13
618,2022-03-10 00:25:26.296833,618,9
619,2022-03-17 00:25:26.296833,619,32
620,2020-10-27 00:25:26.296833,620,27
621,2023-09-12 00:25:26.296833,621,11
622,2021-01-01 00:25:26.296833,622,11
623,2024-01-26 00:25:26.296833,623,35
624,2019-11-14 00:25:26.296833,624,5
625,2024-06-11 00:25:26.296833,625,2
626,2023-06-24 00:25:26.296833,626,8
627,2019-10-07 00:25:26.296833,627,3
628,2022-06-23 00:25:26.296833,628,33
629,2022-09-06 00:25:26.296833,629,16
630,2019-11-29 00:25:26.296833,630,27
631,2023-01-17 00:25:26.296833,631,37
632,2022-08-29 00:25:26.296833,632,16
633,2022-08-04 00:25:26.296833,633,43
634,2023-03-19 00:25:26.296833,634,26
635,2020-08-11 00:25:26.296833,635,49
